# Sensor Lenin Avenue, Кировский район, Russia (Citizen Science project sensor.community/50231)
2023-05-22T00:00:00.000Z,1.65,12.55,4.09,2.78,6.68,2.561,260
2023-05-23T00:00:00.000Z,0.5,8.32,2.24,1.1,4.03,1.777,278
2023-05-24T00:00:00.000Z,0.3,14.23,1.17,0.77,3.28,2.629,279
2023-05-25T00:00:00.000Z,0.6,12.7,3.65,1.47,6.38,2.736,258
2023-05-26T00:00:00.000Z,1.02,21.58,2.1,1.55,3.5,3.42,219
2023-05-27T00:00:00.000Z,1.42,7.68,2.57,2.13,4.29,1.628,228
2023-05-28T00:00:00.000Z,1.48,11.75,4.07,2.67,5.64,1.888,236
2023-05-29T00:00:00.000Z,1.7,14.2,4.09,2.66,8.61,3.324,245
2023-05-30T00:00:00.000Z,2.1,14.8,5.55,3.2,7.43,3.039,268
2023-05-31T00:00:00.000Z,3,20.48,9.1,4.55,12.79,4.332,180
2023-06-01T00:00:00.000Z,3,11.95,6.65,3.95,7.4,1.911,271
2023-06-02T00:00:00.000Z,5.3,13.35,9.35,6.75,11.07,2.213,275
2023-06-03T00:00:00.000Z,7.2,40.28,11.27,9.4,17.42,7.82,230
2023-06-04T00:00:00.000Z,7.55,17.23,11.98,8.65,13.87,2.648,277
2023-06-05T00:00:00.000Z,5.28,24.3,15.5,8.72,18.55,5.537,272
2023-06-06T00:00:00.000Z,6.88,31.83,14.23,10.93,21.63,6.339,191
2023-06-07T00:00:00.000Z,6.9,22.2,10.43,9,15.47,3.966,273
2023-06-08T00:00:00.000Z,4.5,51.22,8.4,7.38,9.8,7.925,223
2023-06-09T00:00:00.000Z,1.2,28.17,4.71,2,17.35,7.825,276
2023-06-10T00:00:00.000Z,1.6,25.25,11.57,5,19.77,7.405,279
2023-06-11T00:00:00.000Z,0.98,7.7,2.72,1.5,3.97,1.6,279
2023-06-12T00:00:00.000Z,1.8,21.38,4.47,2.75,7.5,4.267,279
2023-06-13T00:00:00.000Z,0.7,17.55,3.54,2.54,5.78,3.004,276
2023-06-14T00:00:00.000Z,0.77,7.95,2.75,1.6,3.51,1.121,273
2023-06-15T00:00:00.000Z,2.2,31.8,4.46,3.8,9.76,8.285,276
2023-06-16T00:00:00.000Z,0.9,43.13,2.45,1.55,10.9,5.653,274
2023-06-17T00:00:00.000Z,2.8,19.42,6.72,4.72,10.5,4.08,279
2023-06-18T00:00:00.000Z,2.6,22.65,7.25,4.09,11.13,4.126,219
2023-06-19T00:00:00.000Z,1.38,17.38,3.5,2.29,5.21,3.239,188
2023-06-20T00:00:00.000Z,0.65,73.56,5.2,1.82,8.49,7.954,272
2023-06-21T00:00:00.000Z,2.1,12.38,5.23,4.3,6.03,1.9,276
2023-06-22T00:00:00.000Z,1.25,13.38,3.1,2.15,4.5,2.397,277
2023-06-23T00:00:00.000Z,0.2,175.15,2.85,1.4,9.69,25.204,275
2023-06-24T00:00:00.000Z,0.5,19.3,2.2,1.48,5.86,3.531,281
2023-06-25T00:00:00.000Z,0.8,12.55,2.7,1.74,7.29,3.127,281
2023-06-26T00:00:00.000Z,1.38,11.98,3.45,2.37,6.1,2.263,245
2023-06-27T00:00:00.000Z,1.67,9.43,3.41,2.54,4.88,1.445,276
2023-06-28T00:00:00.000Z,1.63,9.9,3.63,2.67,4.8,1.64,281
2023-06-29T00:00:00.000Z,1.4,5.25,3.2,2.29,3.72,0.899,281
2023-06-30T00:00:00.000Z,2.54,15.3,5.34,4.5,7,2.354,274
2023-07-01T00:00:00.000Z,2.29,27.4,5.81,3.7,14.38,6.508,186
2023-07-02T00:00:00.000Z,1.25,58.2,6.22,2.38,8.63,7.082,282
2023-07-03T00:00:00.000Z,1.9,10.45,4.97,2.87,7.31,2.409,264
2023-07-04T00:00:00.000Z,3.38,30.1,5.88,4.8,9.56,5.266,216
2023-07-05T00:00:00.000Z,3.67,18.3,7.84,5.14,11.23,3.466,260
2023-07-06T00:00:00.000Z,5.53,21.92,8.13,6.63,15.88,5.236,139
2023-07-07T00:00:00.000Z,8.23,38.08,13.59,9.78,30.16,9.967,256
2023-07-08T00:00:00.000Z,6.22,43.92,10.85,9.32,14.64,8.304,177
2023-07-09T00:00:00.000Z,3.25,15.2,7.35,5.47,11.15,3.259,191
2023-07-10T00:00:00.000Z,2.27,7.5,4.4,3.37,5.85,1.403,185
2023-07-11T00:00:00.000Z,1.8,14.55,7.15,6.1,8.3,2.572,270
2023-07-12T00:00:00.000Z,1.1,8.65,2.2,1.6,2.92,1.595,267
2023-07-13T00:00:00.000Z,2.02,14.8,7.52,5.88,9.3,2.686,266
2023-07-14T00:00:00.000Z,8.35,46.17,13.37,11.64,15.28,3.501,264
2023-07-15T00:00:00.000Z,2.6,24.85,9.63,5.93,18.64,6.813,281
2023-07-16T00:00:00.000Z,1.7,8.65,3.15,2.4,3.6,0.877,277
2023-07-17T00:00:00.000Z,1.2,10.38,3.6,2.7,4.53,1.917,191
2023-07-18T00:00:00.000Z,1.88,23.85,5.9,3.3,10.95,4.196,282
2023-07-19T00:00:00.000Z,2.52,12.75,3.7,3.2,4.43,1.514,231
2023-07-20T00:00:00.000Z,3.3,22.8,6.33,4.3,15.8,5.975,278
2023-07-21T00:00:00.000Z,1.98,8.38,4.79,3.28,5.88,1.576,278
2023-07-22T00:00:00.000Z,1.48,7.53,4.8,2.94,5.54,1.577,272
2023-07-23T00:00:00.000Z,1.95,45.3,4.59,3.3,6.81,3.677,276
2023-07-24T00:00:00.000Z,3.17,22.17,8.68,5.82,11.77,4.759,275
2023-07-25T00:00:00.000Z,2.7,10.32,5.85,5,6.78,1.337,278
2023-07-26T00:00:00.000Z,1.3,8.19,3.5,1.74,5.23,2.041,281
2023-07-27T00:00:00.000Z,2.4,15.75,5.35,3.85,7.1,3.057,275
2023-07-28T00:00:00.000Z,1.73,22.2,8.72,3.2,12.7,4.969,278
2023-07-29T00:00:00.000Z,2.2,20.1,9.32,5.25,12.35,4.338,278
2023-07-30T00:00:00.000Z,4.78,39.54,10.18,7.05,14.77,8.46,283
2023-07-31T00:00:00.000Z,5.75,28.1,10.48,8.18,14.65,4.437,283
2023-08-01T00:00:00.000Z,2.85,14.88,8.75,7.4,10.3,2.347,283
2023-08-02T00:00:00.000Z,4.18,18.48,8.98,6.65,10.43,2.513,281
2023-08-03T00:00:00.000Z,7.32,25.73,12.59,9.6,13.8,3.617,274
2023-08-04T00:00:00.000Z,3.5,33.1,9.6,7.43,16.57,6.238,278
2023-08-05T00:00:00.000Z,0.8,9.1,3.17,1.6,5.25,2.505,280
2023-08-06T00:00:00.000Z,1.52,14.15,6.32,3.71,8.73,2.867,280
2023-08-07T00:00:00.000Z,2,8.35,3.83,3.17,4.59,1.204,281
2023-08-08T00:00:00.000Z,2.17,12.18,4.95,3.9,6.75,2.255,283
2023-08-09T00:00:00.000Z,1.63,10.95,3.29,2.43,4.9,2.051,278
2023-08-10T00:00:00.000Z,2.45,18.89,4.25,3.25,7.35,4.367,282
2023-08-11T00:00:00.000Z,0.7,11.73,2.94,1.8,4.78,1.979,280
2023-08-12T00:00:00.000Z,0.2,56.17,3,0.6,7.44,9.092,280
2023-08-13T00:00:00.000Z,0.1,11.02,1.14,0.5,2.87,2.326,281
2023-08-14T00:00:00.000Z,1.35,18.88,4.72,2.29,8.75,3.507,281
2023-08-15T00:00:00.000Z,1.4,9,3.2,2.42,6.13,2.129,279
2023-08-16T00:00:00.000Z,0.4,11.55,1.6,0.95,5.28,2.645,279
2023-08-17T00:00:00.000Z,0.2,16.52,2.5,1.2,10.57,5.212,281
2023-08-18T00:00:00.000Z,2.65,15.6,4.09,3.5,6.25,3.115,275
2023-08-19T00:00:00.000Z,2.38,27.38,4.51,3.9,12.84,6.767,280
2023-08-20T00:00:00.000Z,2.27,23.7,7.34,3.22,15.5,6.136,282
2023-08-21T00:00:00.000Z,2.45,33.25,5.95,3.99,14.24,7.283,277
2023-08-22T00:00:00.000Z,1.2,13.5,4.87,3.6,8.9,3.215,278
2023-08-23T00:00:00.000Z,2.7,19.39,6.8,4.2,10.75,4.249,280
2023-08-24T00:00:00.000Z,3.8,17.39,7.15,5.47,8.1,1.852,279
2023-08-25T00:00:00.000Z,0.6,17.8,7.56,2.5,9.22,4.339,276
2023-08-26T00:00:00.000Z,0.8,18.39,2.7,1.8,3.83,3.986,282
2023-08-27T00:00:00.000Z,1.48,20.92,4.59,3.65,9.73,4.293,283
2023-08-28T00:00:00.000Z,4.09,30.17,7.82,5.95,15.45,6.786,282
2023-08-29T00:00:00.000Z,2.6,28.13,8.28,5.72,12.77,5.346,278
2023-08-30T00:00:00.000Z,2.85,13.7,7.34,5.35,11.73,3.289,282
2023-08-31T00:00:00.000Z,6.25,15.82,10.4,9.38,11.36,1.599,273
2023-09-01T00:00:00.000Z,3.4,13.07,7.56,6.05,9.21,2.176,280
2023-09-02T00:00:00.000Z,2,17.23,8.88,3.84,13.47,4.81,277
2023-09-03T00:00:00.000Z,1.3,41.6,5.3,3.13,6.89,3.482,281
2023-09-04T00:00:00.000Z,2.2,15.18,6,4.57,7.05,1.913,275
2023-09-05T00:00:00.000Z,0.63,7.65,2.71,1.25,5.68,2.207,278
2023-09-06T00:00:00.000Z,3.63,13.2,6.32,4.97,7.67,1.811,277
2023-09-07T00:00:00.000Z,1.5,15.3,6.63,2.63,9.4,3.937,283
2023-09-08T00:00:00.000Z,1.9,22.75,5.3,4.07,12.11,5.492,280
2023-09-09T00:00:00.000Z,1.65,36.54,3.17,2.54,4.65,3.597,282
2023-09-10T00:00:00.000Z,1.08,19.55,2.95,2.27,4.03,2.954,278
2023-09-11T00:00:00.000Z,0.63,15.73,4.15,1.3,5.76,3.19,277
2023-09-12T00:00:00.000Z,0.8,15.6,4.3,2.27,5.88,2.45,278
2023-09-13T00:00:00.000Z,3.7,55.88,12.02,6.38,31.05,14.825,274
2023-09-14T00:00:00.000Z,2.67,55.28,16.7,6.1,33.1,15.64,279
2023-09-15T00:00:00.000Z,2.72,35.67,14.43,4,18.64,7.781,275
2023-09-16T00:00:00.000Z,2.35,72.88,21.25,7.7,40.29,20.268,279
2023-09-17T00:00:00.000Z,4.09,53.17,22.83,11,28.13,10.825,278
2023-09-18T00:00:00.000Z,2.95,32.42,12.23,6.4,16.8,7.009,275
2023-09-19T00:00:00.000Z,2.29,26.4,9.66,7.07,14.63,6.099,270
2023-09-20T00:00:00.000Z,3.8,29.13,9.99,7.5,21.3,7.464,266
2023-09-21T00:00:00.000Z,1.6,25.77,6.82,4.13,8.01,5.694,280
2023-09-22T00:00:00.000Z,0.47,8.6,2.02,1.75,2.78,1.703,274
2023-09-23T00:00:00.000Z,0.35,6.63,1.24,1,1.52,0.665,280
2023-09-24T00:00:00.000Z,0.65,6.82,1.67,1.3,2.5,1.138,271
2023-09-25T00:00:00.000Z,1.5,20.23,3,2.33,6.28,4.706,280
2023-09-26T00:00:00.000Z,1.67,21.38,6.55,3.3,8.57,4.102,282
2023-09-27T00:00:00.000Z,1.23,13.27,3.45,2.6,6.03,2.807,278
2023-09-28T00:00:00.000Z,3.5,17.88,8.19,6.78,10.35,2.803,278
2023-09-29T00:00:00.000Z,1.52,30.2,4.34,2.7,20.05,8.978,281
2023-09-30T00:00:00.000Z,0.4,32.88,6.07,5.09,11.95,7.997,275
2023-10-01T00:00:00.000Z,1.95,20.35,7.04,3.72,11.54,4.779,272
2023-10-02T00:00:00.000Z,2.52,10.43,4.63,3.8,5.2,1.624,274
2023-10-03T00:00:00.000Z,2.78,8.73,4.63,4.05,5.3,1.173,279
2023-10-04T00:00:00.000Z,2.29,10.13,4.55,3.83,5.63,1.272,271
2023-10-05T00:00:00.000Z,2.52,6.4,4.2,3.6,4.7,0.783,279
2023-10-06T00:00:00.000Z,4.4,14.37,7.43,5.79,9.72,2.524,272
2023-10-07T00:00:00.000Z,2.9,59.45,12.45,8.36,22.58,7.531,277
2023-10-08T00:00:00.000Z,7.85,39.04,19.64,15.18,26.58,8.007,278
2023-10-09T00:00:00.000Z,2.78,40.78,4.3,3.9,8.43,8.538,270
2023-10-10T00:00:00.000Z,3.6,11.65,6.1,4.82,7.85,1.982,272
2023-10-11T00:00:00.000Z,0.1,50.92,4.28,0.8,5.9,4.091,251
2023-10-12T00:00:00.000Z,1,11.7,3.66,3,4.13,1.601,278
2023-10-13T00:00:00.000Z,0.9,10.43,1.83,1.52,2.2,0.93,272
2023-10-14T00:00:00.000Z,1.52,8.73,3.65,2.34,6.84,2.292,273
2023-10-15T00:00:00.000Z,1.92,13.9,4.09,3,5.46,1.748,277
2023-10-16T00:00:00.000Z,1,12.18,2.41,1.83,4.91,2.979,276
2023-10-17T00:00:00.000Z,6.9,24.52,14.38,11.82,16.77,3.388,276
2023-10-18T00:00:00.000Z,7.4,33.63,11.3,9.25,18.25,7.342,267
2023-10-19T00:00:00.000Z,2.2,48.13,3.75,3,9.73,11.87,278
2023-10-20T00:00:00.000Z,0.55,19.73,4.58,1.9,6.3,4.184,276
2023-10-21T00:00:00.000Z,0.2,9.65,3.38,0.6,6.07,3.002,275
2023-10-22T00:00:00.000Z,1.17,19.8,3.8,2.95,5.77,4.1,277
2023-10-23T00:00:00.000Z,0.1,25.45,1.2,0.77,2.37,5.724,280
2023-10-24T00:00:00.000Z,1.83,4.47,2.5,2.35,2.92,0.53,54
2023-10-29T00:00:00.000Z,2.2,26.1,7.6,6.04,9.46,3.243,193
2023-10-30T00:00:00.000Z,1.02,18.07,3.14,2.65,3.88,3.015,274
2023-10-31T00:00:00.000Z,1.23,12.1,4.15,3.1,6.85,2.336,270
2023-11-01T00:00:00.000Z,2.45,24.67,6.72,5.09,11.99,5.418,269
2023-11-02T00:00:00.000Z,0.68,26.48,4.54,2.62,10.35,6.432,260
2023-11-03T00:00:00.000Z,0.63,8,4.12,3.2,5.38,1.492,274
2023-11-04T00:00:00.000Z,0.3,13.8,4.9,3.8,7.37,2.933,272
2023-11-05T00:00:00.000Z,0.3,5.8,1.4,1,1.85,0.838,277
2023-11-06T00:00:00.000Z,0.45,5.93,1.8,1.3,2.35,1.092,274
2023-11-07T00:00:00.000Z,1.4,23.75,3,2.33,4.9,4.719,264
2023-11-08T00:00:00.000Z,2.29,8.6,5.5,4.84,6.45,1.217,278
2023-11-09T00:00:00.000Z,1.48,6.2,2.97,2.56,3.73,0.884,260
2023-11-10T00:00:00.000Z,2.58,43.5,17.41,7.55,31.77,12.594,274
2023-11-11T00:00:00.000Z,12.18,35.25,18.92,17.32,24.6,4.828,283
2023-11-12T00:00:00.000Z,10.15,28.08,18.14,14.75,20.32,3.438,172
2023-11-13T00:00:00.000Z,0.63,20.95,4.17,1.91,7.88,5.238,276
2023-11-14T00:00:00.000Z,0.5,33.97,2.85,1.95,14,8.474,275
2023-11-15T00:00:00.000Z,2.02,25.48,8.48,4.93,13.83,5.97,274
2023-11-16T00:00:00.000Z,1.5,5.32,2.42,2,3.63,0.935,279
2023-11-17T00:00:00.000Z,2.7,24.7,6.88,4.93,13.27,5.908,274
2023-11-18T00:00:00.000Z,1.92,41.13,14.35,8.38,27.05,10.776,265
2023-11-19T00:00:00.000Z,0.3,4.5,1.12,0.8,1.5,0.546,266
2023-11-20T00:00:00.000Z,0.55,4.63,1.66,1.25,2.33,0.806,264
2023-11-21T00:00:00.000Z,1.45,22.48,5.25,2.94,8.55,4.827,261
2023-11-22T00:00:00.000Z,0.47,20.07,2.8,2.15,3.85,4.521,266
2023-11-23T00:00:00.000Z,1.05,6.53,2,1.75,2.33,0.748,266
2023-11-24T00:00:00.000Z,5.03,23.65,9.75,7.43,17.7,5.49,270
2023-11-25T00:00:00.000Z,2.85,32.2,5.7,4.4,11.65,8.071,279
2023-11-26T00:00:00.000Z,2.47,31.35,9.66,7.07,12.8,4.176,274
2023-11-27T00:00:00.000Z,3.33,19.2,9.13,7.75,10.27,2.313,266
2023-11-28T00:00:00.000Z,3.08,16.13,6.6,5.57,7.65,2.063,266
2023-11-29T00:00:00.000Z,4.03,41.85,7.83,6.7,9.19,5.177,271
2023-11-30T00:00:00.000Z,7.43,67.63,20.92,15.9,28.8,11.217,278
2023-12-01T00:00:00.000Z,2.77,27.85,10.19,5.32,13.29,4.602,276
2023-12-02T00:00:00.000Z,2.83,15.2,10.01,7.15,11.63,2.971,250
2023-12-03T00:00:00.000Z,1.1,17.27,4.03,2.9,6.03,3.783,282
2023-12-04T00:00:00.000Z,0.5,7,2,1.51,2.7,0.933,276
2023-12-05T00:00:00.000Z,0.88,15.45,4.95,2.95,7.69,3.247,257
2023-12-06T00:00:00.000Z,0.17,5.45,1.69,0.9,2.46,1.105,272
2023-12-07T00:00:00.000Z,0.73,9.73,2.7,1.95,3.5,1.399,282
2023-12-08T00:00:00.000Z,0.5,14.52,4.78,3.15,6.78,2.797,282
2023-12-09T00:00:00.000Z,1.6,13.85,7.7,5.82,9.44,2.562,282
2023-12-10T00:00:00.000Z,0.3,25.15,7.88,4.32,13.14,5.526,281
2023-12-11T00:00:00.000Z,0.85,12.57,4.45,2.95,6.28,2.528,282
2023-12-12T00:00:00.000Z,0.3,11.18,2.33,1.6,3.63,1.643,283
2023-12-13T00:00:00.000Z,1.4,17.73,7.26,5.15,9.77,3.412,284
2023-12-14T00:00:00.000Z,0.73,8.75,3.19,2.22,4.13,1.359,276
2023-12-15T00:00:00.000Z,0.88,7.95,3.9,2.8,5.35,1.47,275
2023-12-16T00:00:00.000Z,0.2,9,1.48,0.77,2.83,1.479,271
2023-12-17T00:00:00.000Z,0.2,18.25,5.35,3.55,7,2.911,283
2023-12-18T00:00:00.000Z,1.98,37.54,13.1,8.1,17.6,6.975,283
2023-12-19T00:00:00.000Z,2.35,17.88,6.78,5.4,8.51,2.684,276
2023-12-20T00:00:00.000Z,4.63,23.88,13.05,9.41,17.25,4.648,277
2023-12-21T00:00:00.000Z,3.9,13.95,8.68,7.43,10.13,2.009,279
2023-12-22T00:00:00.000Z,2.58,15.8,7.32,5.72,9.38,2.693,276
2023-12-23T00:00:00.000Z,5.78,8.6,7.43,6.43,8.43,1.008,6
2023-12-24T00:00:00.000Z,4.07,38.45,6.96,5.59,12.24,7.163,216
2023-12-25T00:00:00.000Z,5.43,35.72,21.83,11.55,25.59,7.965,277
2023-12-26T00:00:00.000Z,3.42,29.2,19.92,7.69,24.63,8.413,248
2023-12-27T00:00:00.000Z,5.15,17.97,11.8,8.78,14.03,3.114,273
2023-12-28T00:00:00.000Z,3.6,92.28,6.07,5,8.6,7.372,278
2023-12-29T00:00:00.000Z,0.77,11.43,3.84,2.08,4.95,1.901,276
2023-12-30T00:00:00.000Z,0.5,8.27,3.5,2.8,4.05,1.289,277
2023-12-31T00:00:00.000Z,0.4,11.8,4.03,2.72,5.22,1.763,271
2024-01-01T00:00:00.000Z,3.45,14.07,6.78,5.65,8.35,2.104,271
2024-01-02T00:00:00.000Z,2.25,18.77,11.26,6.4,13.38,4.327,238
2024-01-03T00:00:00.000Z,1.25,14.73,3.7,2.67,4.47,2.349,78
2024-01-04T00:00:00.000Z,1.48,19.89,7.6,3.7,12.19,4.755,241
2024-01-05T00:00:00.000Z,3.08,30.88,11.25,8.48,14.45,5.764,271
2024-01-06T00:00:00.000Z,1.6,17.1,7.18,5.25,10.55,3.538,277
2024-01-07T00:00:00.000Z,1.3,27.8,12.05,5.68,17.27,6.715,270
2024-01-08T00:00:00.000Z,1.33,36.95,9.5,7.18,15.18,7.891,278
2024-01-09T00:00:00.000Z,0.93,12.57,4.42,3.04,6.47,2.151,276
2024-01-10T00:00:00.000Z,1.12,17.7,4.13,2.88,5.47,2.985,253
2024-01-11T00:00:00.000Z,1.1,6.95,4.01,3.25,4.84,1.232,270
2024-01-12T00:00:00.000Z,1.98,11.68,6.37,5.3,7.84,1.741,268
2024-01-13T00:00:00.000Z,2.02,8.8,5.2,4.62,5.89,1.175,268
2024-01-14T00:00:00.000Z,0.8,26.05,4.75,3.51,6.07,2.371,269
2024-01-15T00:00:00.000Z,2.47,13.7,6.65,5.55,7.57,1.492,278
2024-01-16T00:00:00.000Z,2.67,21.63,10.13,8.23,12.38,3.022,281
2024-01-17T00:00:00.000Z,5.78,21.05,12.94,11.07,14.62,2.739,284
2024-01-18T00:00:00.000Z,7.35,40.45,16.41,12.73,21.63,7.075,282
2024-01-19T00:00:00.000Z,2.97,51.5,12.15,8.68,26.83,13.097,263
2024-01-20T00:00:00.000Z,12.07,60.63,33.5,25.02,40.13,10.098,265
2024-01-21T00:00:00.000Z,17.17,60.53,28.5,24.81,33.53,7.357,268
2024-01-22T00:00:00.000Z,14.85,79.05,32.4,25.17,41.65,12.651,278
2024-01-23T00:00:00.000Z,10.05,61.97,25.02,21,30.56,7.319,260
2024-01-24T00:00:00.000Z,8.35,25.02,13.32,11.48,16.23,3.385,267
2024-01-25T00:00:00.000Z,8.25,28.25,17.32,13.02,22.15,5.122,271
2024-01-26T00:00:00.000Z,10.05,86.9,25.38,21.35,29.53,9.254,273
2024-01-27T00:00:00.000Z,7.68,110.05,18.39,12.93,41.79,19.82,273
2024-01-28T00:00:00.000Z,11.88,46,25.44,18.8,31.15,8.063,270
2024-01-29T00:00:00.000Z,8.44,67.38,24.4,14.44,36.14,12.587,265
2024-01-30T00:00:00.000Z,4.78,30.77,13.07,10.45,16.45,4.502,259
2024-01-31T00:00:00.000Z,9.18,65.75,24.67,21.2,27.9,11.145,263
2024-02-01T00:00:00.000Z,15.93,50.85,25.9,22.45,30.3,5.546,260
2024-02-02T00:00:00.000Z,5.35,43.78,17.67,13.32,26.38,9.183,247
2024-02-03T00:00:00.000Z,4.43,12.85,8.86,7.1,10.39,2.02,260
2024-02-04T00:00:00.000Z,5.18,24.52,10.97,8.31,15.25,4.427,276
2024-02-05T00:00:00.000Z,3.33,19.63,6.88,5.4,10.18,4.123,275
2024-02-06T00:00:00.000Z,8.35,22.5,13.52,11.23,15.65,2.801,279
2024-02-07T00:00:00.000Z,7.63,56.55,16.17,11.25,20.17,7.871,270
2024-02-08T00:00:00.000Z,3.35,20.73,8.14,6.18,12.57,3.973,274
2024-02-09T00:00:00.000Z,0.98,9.44,2.91,2.04,5.73,2.206,272
2024-02-10T00:00:00.000Z,0.6,14,2.35,1.73,3.45,2.869,272
2024-02-11T00:00:00.000Z,2.6,11.95,7.03,5.9,8.18,1.801,271
2024-02-12T00:00:00.000Z,1.05,10.73,4.01,3.15,6.22,2.11,274
2024-02-13T00:00:00.000Z,2.38,16.05,6.71,5.07,10.18,2.981,270
2024-02-14T00:00:00.000Z,0.1,6.35,3.2,2.45,3.95,1.158,274
2024-02-15T00:00:00.000Z,0.6,8.18,3.1,2.42,3.88,1.241,279
2024-02-16T00:00:00.000Z,0.43,15.43,3.2,2.41,4.2,1.605,281
2024-02-17T00:00:00.000Z,1.1,11.27,4.73,3.78,5.93,1.576,282
2024-02-18T00:00:00.000Z,1.9,56.9,7.38,4.43,14.57,9.427,282
2024-02-19T00:00:00.000Z,1.73,64.05,20.54,9.05,31.25,14.15,282
2024-02-20T00:00:00.000Z,0.56,63.08,15.82,7.15,30.42,14.652,283
2024-02-21T00:00:00.000Z,1.1,30.15,11.96,8.75,15.13,5.989,270
2024-02-22T00:00:00.000Z,4.03,23.73,11.43,9.25,14.23,3.747,279
2024-02-23T00:00:00.000Z,3.03,54.03,14.2,8.31,24,11.479,280
2024-02-24T00:00:00.000Z,3.38,63.45,13.2,9.98,25.84,11.667,272
2024-02-25T00:00:00.000Z,6.75,26.3,12.53,10.5,16.01,3.727,272
2024-02-26T00:00:00.000Z,7.63,52.67,20.94,11.68,33.54,11.476,270
2024-02-27T00:00:00.000Z,10.9,61.1,25.2,18.84,31.64,8.885,260
2024-02-28T00:00:00.000Z,7.13,57.92,14.7,11.42,21.53,11.78,265
2024-02-29T00:00:00.000Z,3.47,21.77,8.23,6.6,10.05,3.879,279
2024-03-01T00:00:00.000Z,7.38,73.05,12.43,10.6,43.97,20.631,259
2024-03-02T00:00:00.000Z,2.02,38.58,9.55,7.7,12.95,8.055,269
2024-03-03T00:00:00.000Z,5.8,47.65,10.88,8.77,14.4,6.344,270
2024-03-04T00:00:00.000Z,6.8,23.37,11.6,9.75,13.95,2.822,275
2024-03-05T00:00:00.000Z,8.63,22.75,14.27,11.73,16.45,2.985,279
2024-03-06T00:00:00.000Z,7.1,21.08,11.88,10.95,13.27,1.994,275
2024-03-07T00:00:00.000Z,9.3,20,13.05,11.77,14.62,2.033,273
2024-03-08T00:00:00.000Z,1,16.27,4.3,2.82,7.47,3.068,273
2024-03-09T00:00:00.000Z,5.2,37.13,15.8,13.27,21.95,7.105,275
2024-03-10T00:00:00.000Z,3.9,29.8,15.33,10.73,20.42,5.904,278
2024-03-11T00:00:00.000Z,2.15,24.1,8.14,6.32,11.02,3.92,270
2024-03-12T00:00:00.000Z,5.87,46.85,12.76,9.73,23.17,10.847,274
2024-03-13T00:00:00.000Z,3.15,23.77,8.26,6.69,9.93,4.098,272
2024-03-14T00:00:00.000Z,7.83,25.58,13.87,12.1,15.88,3.209,270
2024-03-15T00:00:00.000Z,10.5,27.5,16.02,14.46,18.69,3.338,268
2024-03-16T00:00:00.000Z,4.05,28.63,11.8,7.88,15.3,5.471,279
2024-03-17T00:00:00.000Z,3.67,20.8,10.36,7.48,13.29,3.568,276
2024-03-18T00:00:00.000Z,2.63,12.8,5.97,5.2,7.03,2.136,283
2024-03-19T00:00:00.000Z,1.4,35.97,7.95,6.35,20.2,8.902,285
2024-03-20T00:00:00.000Z,0.3,5.75,1.26,0.8,2.25,1.029,282
2024-03-21T00:00:00.000Z,0.38,10.1,2.15,1.17,3.84,2.091,281
2024-03-22T00:00:00.000Z,0.56,12.98,4.59,2.2,6.1,2.891,243
2024-03-23T00:00:00.000Z,2.1,9.88,3.85,3.26,4.73,1.513,265
2024-03-24T00:00:00.000Z,1.5,5.95,2.85,2.33,3.94,0.978,276
2024-03-25T00:00:00.000Z,0.55,13.3,6.47,4.09,8.98,3.31,283
2024-03-26T00:00:00.000Z,0.45,11.25,2.58,1.27,6.2,3.119,279
2024-03-27T00:00:00.000Z,4.05,19,6.46,5.78,7.55,2.375,282
