# Sensor Lenin Avenue, Кировский район, Russia (Citizen Science project sensor.community/50231)
2024-03-28T00:00:00.000Z,3.92,15.07,8.41,7.2,10.45,2.471,282
2024-03-29T00:00:00.000Z,0.8,32.25,2.92,1.38,11.52,7.574,179
2024-03-30T00:00:00.000Z,0.93,9.43,3.33,2.54,4.22,1.518,281
2024-03-31T00:00:00.000Z,0.9,7.47,2.04,1.59,2.7,1.19,284
2024-04-01T00:00:00.000Z,1.3,28.58,7.49,2.54,17.89,7.318,258
2024-04-02T00:00:00.000Z,5.78,35.6,10.1,9.23,11.15,4.248,282
2024-04-03T00:00:00.000Z,1.25,14.48,3.06,2.29,6.78,3.738,284
2024-04-04T00:00:00.000Z,5.5,16.2,9.27,7.95,11.68,2.67,285
2024-04-05T00:00:00.000Z,2.04,11.93,5.5,4.51,6.1,1.888,276
2024-04-06T00:00:00.000Z,2,15.9,5.15,3.69,6.67,2.104,285
2024-04-07T00:00:00.000Z,0.47,8.38,1.41,1.1,2.13,1.239,282
2024-04-08T00:00:00.000Z,1,16.57,3.14,1.77,6.5,3.597,280
2024-04-09T00:00:00.000Z,1.73,30.88,15.9,9.25,21.13,7.571,283
2024-04-10T00:00:00.000Z,0.52,15.5,2.66,1.9,4.7,2.783,276
2024-04-11T00:00:00.000Z,0.35,13.83,1.55,1.1,2.37,2.902,277
2024-04-12T00:00:00.000Z,0.47,42.1,2.22,1.3,3.33,2.91,275
2024-04-13T00:00:00.000Z,3.58,11.33,6.63,5.2,8.32,1.871,282
2024-04-14T00:00:00.000Z,4.05,22.83,9.68,6.85,16.75,5.637,279
2024-04-15T00:00:00.000Z,0.3,13.77,3.46,1.7,6.07,3.31,278
2024-04-16T00:00:00.000Z,2.02,12.38,4.57,3.28,6.78,2.584,278
2024-04-17T00:00:00.000Z,1.1,11.75,4.65,2.58,7.15,2.644,278
2024-04-18T00:00:00.000Z,0.65,15.38,2.08,1.48,4,3.105,279
2024-04-19T00:00:00.000Z,0.1,8.3,0.96,0.4,3.09,1.944,276
2024-04-20T00:00:00.000Z,0.85,11.2,5.19,2.93,6.44,2.289,276
2024-04-21T00:00:00.000Z,0.5,24.58,3.5,2.67,5.6,3.647,282
2024-04-22T00:00:00.000Z,0.3,11.27,1.6,1.08,3.93,2.698,276
2024-04-23T00:00:00.000Z,0.3,6.37,1.73,1.23,2.39,0.939,273
2024-04-24T00:00:00.000Z,0.6,8.73,3.53,2.29,6,2.103,280
2024-04-25T00:00:00.000Z,2.47,21.33,5.77,4.3,10.13,5.006,282
2024-04-26T00:00:00.000Z,1.5,17.52,5.93,2.82,11.3,4.508,280
2024-04-27T00:00:00.000Z,1.1,16.38,3.35,2.04,4.51,2.961,284
2024-04-28T00:00:00.000Z,1.75,19.1,3.13,2.4,3.97,1.476,283
2024-04-29T00:00:00.000Z,0.2,7.57,2.75,1.4,4,2.011,281
2024-04-30T00:00:00.000Z,1.55,19.98,3.92,3,11.6,5.319,279
2024-05-01T00:00:00.000Z,1.05,14.13,4.79,2.74,7.87,3.219,268
2024-05-02T00:00:00.000Z,0.6,15.68,3.7,2.37,5.18,2.688,283
2024-05-03T00:00:00.000Z,0.47,30.2,1.75,1.1,3.03,7.643,280
2024-05-04T00:00:00.000Z,0.55,4.8,1.3,1,1.9,0.807,176
2024-05-05T00:00:00.000Z,0.9,10.68,2.8,1.6,4.07,1.667,227
2024-05-06T00:00:00.000Z,0.4,4.8,1.33,1,2,0.784,281
2024-05-07T00:00:00.000Z,1.2,9.05,3.05,1.98,4.29,1.632,280
2024-05-08T00:00:00.000Z,1.02,10.9,2.6,2,3.51,1.517,280
2024-05-09T00:00:00.000Z,0.77,6.82,2.29,1.42,3,1.206,280
2024-05-10T00:00:00.000Z,1.05,7.63,3.1,2.6,3.6,0.889,276
2024-05-11T00:00:00.000Z,0.52,4.9,1.72,1.1,2.59,1.018,280
2024-05-12T00:00:00.000Z,0.8,11.05,2.13,1.5,5,2.082,284
2024-05-13T00:00:00.000Z,1,6.25,3.35,2.1,4.2,1.224,282
2024-05-14T00:00:00.000Z,0.1,97.8,2.9,1.85,5.9,11.526,283
2024-05-15T00:00:00.000Z,0.2,20.35,4.18,3.1,9.06,4.159,281
2024-05-16T00:00:00.000Z,2.17,12.8,4.78,3.55,6.25,2.115,278
2024-05-17T00:00:00.000Z,1.45,8.15,2.63,2.17,3.45,1.155,283
2024-05-18T00:00:00.000Z,1.1,21.83,3.3,1.99,8.27,4.713,285
2024-05-19T00:00:00.000Z,0.2,20.95,2.52,0.54,9.77,5.556,281
2024-05-20T00:00:00.000Z,0.4,10.18,3.78,2.5,5,1.812,281
2024-05-21T00:00:00.000Z,3.92,16.8,8.88,6.05,11.93,3.179,281
2024-05-22T00:00:00.000Z,0.52,8.69,2.7,2.2,3.38,1.143,281
2024-05-23T00:00:00.000Z,0.52,6.5,1.7,1.3,2.8,1.166,279
2024-05-24T00:00:00.000Z,0.75,12.57,4.07,2.13,5.82,2.601,282
2024-05-25T00:00:00.000Z,0.52,9.52,2.76,1.7,4.17,1.854,280
2024-05-26T00:00:00.000Z,1,33.83,2.71,1.99,4.55,4.387,284
2024-05-27T00:00:00.000Z,0.25,4.4,1.2,0.9,1.57,0.648,265
2024-05-28T00:00:00.000Z,0.4,5,1.2,0.9,1.6,0.742,283
2024-05-29T00:00:00.000Z,0.2,9.05,0.9,0.6,1.3,1.699,283
2024-05-30T00:00:00.000Z,0.2,16,0.8,0.4,3.63,3.206,283
2024-05-31T00:00:00.000Z,0.3,11.5,1.3,0.68,5.55,3.396,283
2024-06-01T00:00:00.000Z,0.7,6.63,1.91,1.2,3.3,1.278,272
2024-06-02T00:00:00.000Z,1.08,112.63,2.9,1.65,3.91,8.33,284
2024-06-03T00:00:00.000Z,2.1,7.78,4,3.03,5.13,1.299,279
2024-06-04T00:00:00.000Z,0.55,8.8,2.96,1.63,5.65,2.154,278
2024-06-05T00:00:00.000Z,1,17.67,2.88,1.67,3.8,1.971,282
2024-06-06T00:00:00.000Z,3.65,33.03,10.7,7.12,15.08,5.609,281
2024-06-07T00:00:00.000Z,3.4,21.58,6.83,4.7,14.33,4.985,280
2024-06-08T00:00:00.000Z,1.5,25.73,14.7,8.9,17.71,6.072,277
2024-06-09T00:00:00.000Z,1.52,13.38,2.6,2.13,7.31,2.917,281
2024-06-10T00:00:00.000Z,1.27,6.73,2.54,2.08,3.6,1.298,282
2024-06-11T00:00:00.000Z,0.7,3.2,1.53,1.12,1.98,0.521,283
2024-06-12T00:00:00.000Z,1.4,15.77,2.44,2,9.15,4.245,278
2024-06-13T00:00:00.000Z,1.8,17.39,8.57,2.7,13.32,5.248,279
2024-06-14T00:00:00.000Z,6.87,34.28,13.85,8.43,19.72,6.921,281
2024-06-15T00:00:00.000Z,4.53,32.58,13.7,7.25,17.17,7.372,248
2024-06-16T00:00:00.000Z,6.2,25.55,16.63,7.93,20.13,6.138,283
2024-06-17T00:00:00.000Z,5.7,28.75,12.25,9.9,15.69,5.236,249
2024-06-18T00:00:00.000Z,0.2,20.27,1.23,0.7,4.37,5.968,280
2024-06-19T00:00:00.000Z,0.25,5.28,1.1,0.75,2.08,1.059,282
2024-06-20T00:00:00.000Z,0.2,8.57,0.77,0.5,1.92,1.664,277
2024-06-21T00:00:00.000Z,3.33,18.98,4.88,4.3,6,1.737,279
2024-06-22T00:00:00.000Z,1.6,11.93,4.3,3.6,5.78,1.992,276
2024-06-23T00:00:00.000Z,1.3,11.95,2.71,2.25,4,2.496,274
2024-06-24T00:00:00.000Z,2.52,28.7,5.27,4,16.63,7.13,275
2024-06-25T00:00:00.000Z,2.6,31.58,8.13,6.3,12.25,5.454,279
2024-06-26T00:00:00.000Z,3,14.38,7.38,5.39,9.49,2.617,280
2024-06-27T00:00:00.000Z,2.9,15.98,5.25,4.09,13.04,4.542,277
2024-06-28T00:00:00.000Z,3.78,24.9,7.03,6.1,8.91,3.689,280
2024-06-29T00:00:00.000Z,3.83,22.17,13.02,10.87,17.88,4.599,282
2024-06-30T00:00:00.000Z,1.2,39.5,3.9,2.27,6.68,6.477,283
2024-07-01T00:00:00.000Z,2,15.02,4.38,3.1,7.12,2.852,276
2024-07-02T00:00:00.000Z,2,13.18,3.85,2.83,8.05,3.106,279
2024-07-03T00:00:00.000Z,1,9.38,5.54,3.98,6.65,1.848,280
2024-07-04T00:00:00.000Z,2.92,11.55,5.28,4.13,7.04,1.98,281
2024-07-05T00:00:00.000Z,1.6,11.15,5.6,3.92,7.18,2.149,279
2024-07-06T00:00:00.000Z,1.6,22.1,4.4,3.1,6.24,4.359,284
2024-07-07T00:00:00.000Z,1.17,24.8,8.48,3.8,17.11,7.245,284
2024-07-08T00:00:00.000Z,1.1,10.3,2.2,1.67,4.43,2.153,279
2024-07-09T00:00:00.000Z,1.3,16.35,6.7,2.5,11.93,4.59,279
2024-07-10T00:00:00.000Z,0.7,12.82,1.83,1.48,2.88,2.97,284
2024-07-11T00:00:00.000Z,1.65,14.85,3.95,2.6,9.36,3.553,277
2024-07-12T00:00:00.000Z,3.22,26.52,6.68,5.21,15.4,6.883,284
2024-07-13T00:00:00.000Z,8.15,33.54,11.19,9.68,21.65,6.698,282
2024-07-14T00:00:00.000Z,6.5,22.67,13.6,9.18,17.14,4.111,276
2024-07-15T00:00:00.000Z,8,23.77,12.51,9.97,16.27,4.23,276
2024-07-16T00:00:00.000Z,6.1,19.85,10.51,8.35,12.88,2.733,280
2024-07-17T00:00:00.000Z,3.78,15.75,8.82,6.54,10.02,2.466,280
2024-07-18T00:00:00.000Z,1.95,11.13,4.55,3.79,5.64,1.84,281
2024-07-19T00:00:00.000Z,1.3,15.4,4.47,3.33,10.8,4.371,277
2024-07-20T00:00:00.000Z,1.48,12.93,7.1,4.44,8.64,2.785,233
2024-07-21T00:00:00.000Z,4.4,29.63,9.48,7.5,16.1,6.198,283
2024-07-22T00:00:00.000Z,3,11.3,5.18,4.22,6.75,1.912,282
2024-07-23T00:00:00.000Z,3.08,20.45,5.15,4.07,10.3,4.517,279
2024-07-24T00:00:00.000Z,4.83,20.2,8.82,6.35,9.94,3.223,280
2024-07-25T00:00:00.000Z,2.25,15.33,7.03,5.07,8.67,2.756,278
2024-07-26T00:00:00.000Z,6.4,17.82,12.98,7.93,14.88,3.466,279
2024-07-27T00:00:00.000Z,7.93,23.55,12.28,9.91,15.62,3.547,280
2024-07-28T00:00:00.000Z,3,19.85,10,6.88,13.3,4.337,281
2024-07-29T00:00:00.000Z,1.23,11.2,4.51,2.8,5.47,1.99,276
2024-07-30T00:00:00.000Z,1.4,10.98,3.63,2,6.9,2.982,265
2024-07-31T00:00:00.000Z,1.3,16.23,5,2.1,6.19,2.284,269
2024-08-01T00:00:00.000Z,2.9,12.05,5.29,4.05,6.43,1.885,270
2024-08-02T00:00:00.000Z,3.47,17.13,7.67,5.88,10.15,2.922,282
2024-08-03T00:00:00.000Z,2.29,8.27,5.25,3.2,5.95,1.585,281
2024-08-04T00:00:00.000Z,4.82,16.92,8.91,6.45,11.57,3.244,266
2024-08-05T00:00:00.000Z,2.4,14.8,8.3,4.15,10.41,3.3,273
2024-08-06T00:00:00.000Z,1.5,20.5,3.7,2.6,5.95,2.416,273
2024-08-07T00:00:00.000Z,3.2,29.1,6.72,4.98,11.24,4.162,265
2024-08-08T00:00:00.000Z,3.05,37,9.49,5.5,13,4.475,274
2024-08-09T00:00:00.000Z,1.6,15.7,6.75,3.4,11.95,4.332,261
2024-08-10T00:00:00.000Z,6.38,26.3,9.82,8.6,12.72,3.586,265
2024-08-11T00:00:00.000Z,6.72,31.25,9.69,8.5,14.52,4.96,277
2024-08-12T00:00:00.000Z,2.22,14.9,6.92,3.59,9.41,3.035,264
2024-08-13T00:00:00.000Z,4.03,17.92,10.19,6.82,13.92,3.755,265
2024-08-14T00:00:00.000Z,4.38,12.77,6.6,5.55,7.72,2.05,267
2024-08-15T00:00:00.000Z,2.92,28.17,6.42,4.9,11.27,5.715,250
2024-08-16T00:00:00.000Z,1.5,28.13,10.65,2.95,17.85,7.985,256
2024-08-17T00:00:00.000Z,1.52,23.98,10.27,3.45,15.38,6.307,267
2024-08-18T00:00:00.000Z,1.7,32.78,12.35,5.07,18.44,8.182,269
2024-08-19T00:00:00.000Z,2.72,31.7,5.8,4.38,7.57,6.687,272
2024-08-20T00:00:00.000Z,1.7,12.8,4.95,2.99,7.02,2.91,264
2024-08-21T00:00:00.000Z,2.27,15.07,4.72,3.85,6.45,2.4,268
2024-08-22T00:00:00.000Z,0.98,18.5,5.15,3.18,7.02,2.861,236
2024-08-23T00:00:00.000Z,2.04,10.13,3.15,2.83,4.38,1.771,189
2024-08-24T00:00:00.000Z,3.6,22.5,7.2,4.87,12.68,4.913,257
2024-08-25T00:00:00.000Z,2.1,11.8,6,4.7,7.75,2.02,267
2024-08-26T00:00:00.000Z,0.5,8.55,1.73,1.2,2.2,1.369,271
2024-08-27T00:00:00.000Z,1,22.7,6.4,2.47,12.45,5.541,271
2024-08-28T00:00:00.000Z,3.27,14.38,7.49,4.92,9.41,2.883,272
2024-08-29T00:00:00.000Z,3.63,14.48,8.93,7.05,9.64,2.253,272
2024-08-30T00:00:00.000Z,1,20.7,8.81,3.67,12.05,5.304,270
2024-08-31T00:00:00.000Z,8.13,61.42,16.45,14.43,21.41,7.698,265
2024-09-01T00:00:00.000Z,1.02,22.05,4.5,2.92,5.45,4.612,274
2024-09-02T00:00:00.000Z,0.6,6.07,1.52,1.12,2.88,1.271,271
2024-09-03T00:00:00.000Z,0.3,11.07,1.83,0.7,3.65,1.85,265
2024-09-04T00:00:00.000Z,0.77,26.03,3.85,2.45,6.57,3.944,272
2024-09-05T00:00:00.000Z,0.4,5.78,1.4,1,2,0.8,278
2024-09-06T00:00:00.000Z,2.7,17.1,8.97,5.8,10.95,3.273,271
2024-09-07T00:00:00.000Z,1.08,15.77,4.5,2.42,8.98,3.807,223
2024-09-08T00:00:00.000Z,0.5,9.5,1.4,1.12,1.77,1.883,215
2024-09-09T00:00:00.000Z,1.27,8.82,2.72,2.38,3.4,1.258,272
2024-09-10T00:00:00.000Z,1.25,14.32,2.97,2.4,6.9,3.205,262
2024-09-11T00:00:00.000Z,1.23,18.13,5.35,2.09,10.34,4.269,272
2024-09-12T00:00:00.000Z,2.04,16.38,4.15,3.39,6.54,3.584,272
2024-09-13T00:00:00.000Z,3.63,81.38,7.7,5.9,50.4,25.879,264
2024-09-14T00:00:00.000Z,3.97,32.35,10.75,8.86,13.85,5.68,277
2024-09-15T00:00:00.000Z,0.47,9.65,2.38,1.35,3.87,2.02,267
2024-09-16T00:00:00.000Z,0.3,58.17,7.18,1.46,28.45,16.036,269
2024-09-17T00:00:00.000Z,0.3,21.5,1.6,0.68,4.57,5.237,274
2024-09-18T00:00:00.000Z,1.1,10.8,3.74,2.45,4.86,1.761,268
2024-09-19T00:00:00.000Z,1.23,18.42,6.21,2.8,8.71,4.918,272
2024-09-20T00:00:00.000Z,0.9,36.28,12.98,3.21,19.8,8.725,269
2024-09-21T00:00:00.000Z,5,24.02,10.02,7.98,12.3,3.269,273
2024-09-22T00:00:00.000Z,2.02,8.43,6,4.15,6.78,1.621,271
2024-09-23T00:00:00.000Z,0.3,5.75,1.46,0.7,3.22,1.435,270
2024-09-24T00:00:00.000Z,0.5,5.38,1.38,1,2,0.697,264
2024-09-25T00:00:00.000Z,0.4,2.5,1,0.82,1.27,0.366,263
2024-09-26T00:00:00.000Z,0.1,2.4,0.9,0.6,1.2,0.443,273
2024-09-27T00:00:00.000Z,0.5,16.82,2.4,1.15,6.85,3.276,205
2024-09-28T00:00:00.000Z,0.8,9.52,3.72,2.46,6.1,2.262,192
2024-09-29T00:00:00.000Z,1.9,4.88,2.96,2.5,3.53,0.669,274
2024-09-30T00:00:00.000Z,1.7,4.47,2.75,2.5,3.1,0.479,273
2024-10-01T00:00:00.000Z,0.32,6.63,2.97,1.9,4.05,1.407,269
2024-10-02T00:00:00.000Z,0.28,5.75,1,0.6,2.1,1.12,272
2024-10-03T00:00:00.000Z,0.45,4.88,1.6,1.1,2,0.865,268
2024-10-04T00:00:00.000Z,0.7,4.45,1.98,1.7,2.25,0.536,276
2024-10-05T00:00:00.000Z,0.4,6.8,2.1,1.27,3.47,1.555,274
2024-10-06T00:00:00.000Z,1.58,12.8,5.56,4.2,7.43,2.443,266
2024-10-07T00:00:00.000Z,0.1,6.15,1.5,0.47,2.9,1.821,267
2024-10-08T00:00:00.000Z,0.3,8.19,1.12,0.62,1.77,1.568,272
2024-10-09T00:00:00.000Z,0.2,15.3,0.8,0.5,1.3,3.471,270
2024-10-10T00:00:00.000Z,0.63,5.93,1.65,1.3,2.2,0.873,258
2024-10-11T00:00:00.000Z,0.3,7.2,1.3,0.85,2.13,1.098,268
2024-10-12T00:00:00.000Z,0.6,5.4,1.88,1.4,2.45,0.852,271
2024-10-13T00:00:00.000Z,1.05,105.2,5.57,2.8,11.57,13.541,266
2024-10-14T00:00:00.000Z,0.93,5.68,1.88,1.41,3.1,1.057,269
2024-10-15T00:00:00.000Z,0.9,14.27,3.97,1.86,5.99,2.317,265
2024-10-16T00:00:00.000Z,1.25,23.65,3.92,2.64,6.32,3.116,277
2024-10-17T00:00:00.000Z,1.5,20.55,9.13,7.5,12.88,4.698,263
2024-10-18T00:00:00.000Z,3.75,24.5,14.73,9.63,16.78,5.356,273
2024-10-19T00:00:00.000Z,10.6,43.5,19.45,16.07,26,7.675,266
2024-10-20T00:00:00.000Z,3.85,30.48,9.68,6.03,19.35,7.97,272
2024-10-21T00:00:00.000Z,1.9,11.2,4.4,3.72,6,1.656,274
2024-10-22T00:00:00.000Z,0.17,5.3,0.8,0.44,1.66,1.112,265
2024-10-23T00:00:00.000Z,0.3,21.3,7.93,1.1,10.88,5.85,281
2024-10-24T00:00:00.000Z,4.8,29.15,13.27,11.38,16.67,5.192,269
2024-10-25T00:00:00.000Z,0.9,15.35,5.93,3.24,9.81,3.983,248
2024-10-26T00:00:00.000Z,0.4,9.9,4.3,0.9,6.32,2.824,271
2024-10-27T00:00:00.000Z,0.7,27.63,6.82,3.53,15.35,7.234,267
2024-10-28T00:00:00.000Z,0.2,9.85,3.95,1.7,6.03,2.705,269
2024-10-29T00:00:00.000Z,0.3,24.75,3,2.38,7,4.473,268
2024-10-30T00:00:00.000Z,0.38,9.5,2.7,2.2,4.47,1.662,270
2024-10-31T00:00:00.000Z,0.7,7.78,2.47,1.7,3.53,1.346,265
2024-11-01T00:00:00.000Z,0.4,4.59,1.8,1.4,2.34,0.699,273
2024-11-02T00:00:00.000Z,2.8,38.13,11.98,7.13,20.52,9.891,254
2024-11-03T00:00:00.000Z,4.25,13.45,8.31,6.93,10.13,2.187,254
2024-11-04T00:00:00.000Z,0.1,9.23,4.13,0.88,6.6,2.724,235
2024-11-05T00:00:00.000Z,0.9,6.68,2.02,1.6,2.7,1.188,203
2024-11-06T00:00:00.000Z,1.4,26.48,5.78,3.47,10.45,6.375,202
2024-11-07T00:00:00.000Z,1,5.15,1.6,1.4,1.98,0.57,251
2024-11-08T00:00:00.000Z,0.8,7.97,1.91,1.58,2.29,0.705,218
2024-11-09T00:00:00.000Z,1.7,10.23,4.59,3.35,6.3,1.964,202
2024-11-10T00:00:00.000Z,0.3,5.88,3.1,2.5,4.15,1.187,195
2024-11-11T00:00:00.000Z,0.2,5.43,1.52,1.17,2,0.835,205
2024-11-12T00:00:00.000Z,0.45,6.97,2.13,1.77,2.75,0.891,154
2024-11-13T00:00:00.000Z,1.6,9.8,5.5,4.03,7.07,2.001,187
2024-11-14T00:00:00.000Z,1.38,9.93,4.03,2.44,4.84,1.574,173
2024-11-15T00:00:00.000Z,3.38,17.6,10.15,8.48,12.52,3.002,257
2024-11-16T00:00:00.000Z,2.72,12.07,6.17,4.18,7.85,2.187,268
2024-11-17T00:00:00.000Z,3.97,10.88,6.83,5.97,7.68,1.249,263
2024-11-18T00:00:00.000Z,4.55,16.42,9.15,7.2,11.52,2.768,247
2024-11-19T00:00:00.000Z,3,17.17,6.7,4.93,8.25,2.933,227
2024-11-20T00:00:00.000Z,6.75,20.05,10.65,9.69,12.47,2.364,217
2024-11-21T00:00:00.000Z,4.43,21.67,9.77,8.68,12.18,2.511,199
2024-11-22T00:00:00.000Z,0.38,11.38,2.67,1.44,4.93,2.87,216
2024-11-23T00:00:00.000Z,2.4,19.39,4.96,3.67,6.88,3.308,182
2024-11-24T00:00:00.000Z,8.63,34.88,14.56,11.77,22.52,6.643,214
2024-11-25T00:00:00.000Z,11.63,37.13,18.84,16.3,21.21,5.727,224
2024-11-26T00:00:00.000Z,11.73,25.65,18.19,16.52,20.5,2.809,276
2024-11-27T00:00:00.000Z,5.5,23.23,10.65,8.07,14.29,3.778,273
2024-11-28T00:00:00.000Z,13,90.47,32.36,22.05,50.05,18.563,266
2024-11-29T00:00:00.000Z,5.6,165.07,43.81,28.67,72.53,30.031,274
2024-11-30T00:00:00.000Z,2.35,12.8,6,5.15,7.56,1.738,276
2024-12-01T00:00:00.000Z,9.23,39.22,19,14.12,23.85,5.862,232
2024-12-02T00:00:00.000Z,6.03,35.15,22.88,17.55,26.1,6.217,271
2024-12-03T00:00:00.000Z,6.83,16.89,10.7,9.25,12.38,2.033,276
2024-12-04T00:00:00.000Z,2.35,19.8,8.65,4.63,11.27,3.943,272
2024-12-05T00:00:00.000Z,4,32.17,14.35,11.48,19.14,5.659,275
2024-12-06T00:00:00.000Z,8.38,16.43,11.47,10.45,12.51,1.574,280
2024-12-07T00:00:00.000Z,7.25,18.55,10.9,9.69,11.97,1.792,273
2024-12-08T00:00:00.000Z,0.25,10.05,1.6,1.08,2.42,2.132,270
2024-12-09T00:00:00.000Z,1.75,12.63,3.8,2.9,5.31,2.122,272
2024-12-10T00:00:00.000Z,2.5,17.27,8.28,6.8,10.27,2.674,266
2024-12-11T00:00:00.000Z,0.47,11.13,2.6,1.91,3.28,2.07,269
2024-12-12T00:00:00.000Z,0.73,10.3,2.47,2,3.1,1.601,274
2024-12-13T00:00:00.000Z,1.9,10.38,5.3,3.98,7.09,2.005,249
2024-12-14T00:00:00.000Z,2.4,6.97,4.4,3.8,5,0.935,251
2024-12-15T00:00:00.000Z,0.8,10.4,4.53,3.6,5.88,1.796,280
2024-12-16T00:00:00.000Z,0.93,6.15,3.76,2.92,4.72,1.151,234
2024-12-17T00:00:00.000Z,2.58,15.88,4.95,4.2,6.03,2.639,251
2024-12-18T00:00:00.000Z,4.65,13.48,7.93,7,9.1,1.56,250
2024-12-19T00:00:00.000Z,4.32,19.95,10.19,8.74,15.07,3.453,117
2024-12-20T00:00:00.000Z,5.93,33.97,14.39,10.67,18.55,5.919,202
2024-12-21T00:00:00.000Z,9.82,25.9,17.73,13.93,19.77,3.61,242
2024-12-22T00:00:00.000Z,12.1,103.05,26.39,19.67,42.05,17.074,264
2024-12-23T00:00:00.000Z,9.63,116.47,40.75,23.36,56.79,20.62,265
2024-12-24T00:00:00.000Z,9.73,32.04,16.5,14.97,18.95,3.502,269
2024-12-25T00:00:00.000Z,13.5,93.53,41.16,29.63,60.88,18.842,270
2024-12-26T00:00:00.000Z,8.35,35.38,13.38,11.73,15.63,3.535,273
2024-12-27T00:00:00.000Z,4.34,17.35,8.81,7.5,10.02,2.236,266
2024-12-28T00:00:00.000Z,2.52,15.93,10.07,7.32,11.29,3.193,277
2024-12-29T00:00:00.000Z,2,15.07,4.63,3.9,6.53,1.925,231
2024-12-30T00:00:00.000Z,1.65,10.35,4.34,3,6.03,1.873,122
2024-12-31T00:00:00.000Z,2.1,23.98,7.93,6.75,9.35,2.765,187
2025-01-01T00:00:00.000Z,8.18,50.03,22.05,17.64,27.79,8.693,252
2025-01-02T00:00:00.000Z,1.7,23.38,11.24,4.78,14.13,5.217,274
2025-01-03T00:00:00.000Z,0.4,8.6,4.2,2.57,5.5,1.87,265
2025-01-04T00:00:00.000Z,4.18,19.89,10.52,7.78,13.44,3.583,277
2025-01-05T00:00:00.000Z,6.5,23.3,9.88,8.82,13.37,4.165,276
2025-01-06T00:00:00.000Z,11.6,20.67,16.1,14.68,17.35,1.948,268
2025-01-07T00:00:00.000Z,5.88,34.45,11.68,9.69,16.63,5.803,276
2025-01-08T00:00:00.000Z,3.95,36.29,17.3,9.07,23.88,8.576,273
2025-01-09T00:00:00.000Z,3.7,12.48,6.97,6.27,8.01,1.403,264
2025-01-10T00:00:00.000Z,1.77,10.43,4.45,2.95,6.3,1.938,275
2025-01-11T00:00:00.000Z,1.27,7.63,3.22,2.4,4.43,1.456,275
2025-01-12T00:00:00.000Z,1.38,6.95,2.72,2.29,3.14,0.992,273
2025-01-13T00:00:00.000Z,2.58,17.02,8.93,6.59,10.93,3.283,245
2025-01-14T00:00:00.000Z,3.53,10.13,6.69,6.03,7.54,1.127,184
2025-01-15T00:00:00.000Z,2.92,8.4,5.19,4.7,5.9,0.953,264
2025-01-16T00:00:00.000Z,3.4,29.88,12.31,8.15,17.89,6.594,272
2025-01-17T00:00:00.000Z,5.28,30.13,12.18,8.77,14.52,3.35,269
2025-01-18T00:00:00.000Z,5.78,25.38,11.03,8.82,15.24,5.203,240
2025-01-19T00:00:00.000Z,3.95,13.55,7.37,6.45,8.52,1.633,272
2025-01-20T00:00:00.000Z,3.42,14.15,7.15,5.59,8.94,2.245,272
2025-01-21T00:00:00.000Z,1.9,17.37,6.49,4.67,9.57,3.957,278
2025-01-22T00:00:00.000Z,0.4,12.63,4.47,2.63,6.25,2.506,277
2025-01-23T00:00:00.000Z,0.65,15,2.83,2.22,3.75,1.576,280
2025-01-24T00:00:00.000Z,0.93,8.02,4,3.19,4.76,1.171,281
2025-01-25T00:00:00.000Z,0.1,6.4,0.98,0.52,3.47,1.832,260
2025-01-26T00:00:00.000Z,0.32,6.63,1.85,1.42,2.95,1.597,102
2025-01-27T00:00:00.000Z,2.93,17.6,5.63,4.76,7.78,3.403,229
2025-01-28T00:00:00.000Z,3.2,11.75,7.43,6.06,8.6,1.778,277
2025-01-29T00:00:00.000Z,2.88,17.1,10.09,8.32,11.77,2.991,270
2025-01-30T00:00:00.000Z,1.55,10.6,5.27,3.95,6.63,1.687,202
2025-01-31T00:00:00.000Z,1.38,29.88,6.93,5.4,9.45,5.528,219
2025-02-01T00:00:00.000Z,4.32,16.73,9.52,7.87,11.54,2.562,72